Name,Started,Games,Minutes,Seconds,FieldGoalsMade,FieldGoalsAttempted,FieldGoalsPercentage,EffectiveFieldGoalsPercentage,TwoPointersMade,TwoPointersAttempted,TwoPointersPercentage,ThreePointersMade,ThreePointersAttempted,ThreePointersPercentage,FreeThrowsMade,FreeThrowsAttempted,FreeThrowsPercentage,OffensiveRebounds,DefensiveRebounds,Rebounds,OffensiveReboundsPercentage,DefensiveReboundsPercentage,TotalReboundsPercentage,Assists,Steals,BlockedShots,Turnovers,PersonalFouls,Points,TrueShootingAttempts,TrueShootingPercentage,PlayerEfficiencyRating,AssistsPercentage,StealsPercentage,BlocksPercentage,TurnOversPercentage,UsageRatePercentage,PlusMinus,DoubleDoubles,TripleDoubles,Team_ATL,Team_BKN,Team_BOS,Team_CHA,Team_CHI,Team_CLE,Team_DAL,Team_DEN,Team_DET,Team_GS,Team_HOU,Team_IND,Team_LAC,Team_LAL,Team_MEM,Team_MIA,Team_MIL,Team_MIN,Team_NO,Team_NY,Team_OKC,Team_ORL,Team_PHI,Team_PHO,Team_POR,Team_SA,Team_SAC,Team_TOR,Team_UTA,Team_WAS,Position_C,Position_PF,Position_PG,Position_SF,Position_SG
Ziaire Williams,31,62,555,21,78.7,174.7,18.5,22.2,47.4,75.0,26.0,31.3,99.7,12.9,17.7,22.7,32.2,10.7,42.4,53.1,0.30000000000000004,1.4,0.9,26.8,14.4,2.0,16.9,46.6,206.4,184.7,23.0,2.0,1.1,0.2,0.1,1.4,2.5,50.3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Jalen Johnson,0,22,49,16,3.7,16.9,22.1,24.1,3.2,11.5,28.0,0.5,2.2,3.9,0.8,1.2,29.4,0.30000000000000004,4.1,10.7,0.30000000000000004,3.7,2.0,0.5,0.5,0.30000000000000004,1.5,1.5,21.4,18.2,24.3,2.3,0.6000000000000001,0.2,0.30000000000000004,2.9,3.3,-7.8,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cam Thomas,2,67,484,14,89.8,207.2,17.8,19.8,70.5,135.5,21.4,19.4,71.7,11.1,35.8,43.3,34.2,2.7,59.7,66.3,0.30000000000000004,2.2,1.3,32.1,13.6,1.4,22.7,27.2,234.8,226.3,21.4,2.5,1.6,0.2,0.1,1.5,3.8,-57.3,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Jared Butler,1,42,148,24,25.1,62.2,16.6,20.5,13.6,26.0,21.6,11.5,36.3,13.1,1.9,2.7,28.3,0.8,16.5,18.5,0.30000000000000004,2.0,1.2,26.0,2.9,1.4,13.6,19.4,66.3,65.1,21.0,2.4,10.7,0.4,0.30000000000000004,2.9,4.0,-4.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Sharife Cooper,0,13,16,14,0.5,2.4,3.6,11.8,0.30000000000000004,1.4,10.3,0.2,1.0,2.8,0.0,0.0,0.0,0.0,0.8,0.8,0.0,2.4,1.2,0.8,0.0,0.0,0.8,0.2,1.2,2.4,10.3,-1.7000000000000002,2.8,0.0,0.0,10.8,3.7,-14.4,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Jonathan Kuminga,12,70,488,17,97.2,189.5,21.1,23.4,76.6,128.1,24.6,20.6,61.4,13.8,53.6,78.3,28.2,22.2,74.2,96.4,0.9,2.7,1.8,26.4,12.8,3.7,30.5,60.2,268.6,224.0,24.7,3.2,1.4,0.2,0.30000000000000004,2.0,3.9,14.4,0.30000000000000004,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Scottie Barnes,74,74,1078,19,189.1,384.0,20.3,21.6,165.2,304.5,22.4,23.9,79.5,12.4,65.1,88.6,30.3,80.3,149.1,229.5,1.3,2.7,2.0,105.5,33.0,22.7,56.0,79.1,467.2,423.0,22.7,3.1,2.5,0.30000000000000004,0.30000000000000004,2.0,3.2,27.2,2.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Keon Johnson,12,37,287,2,39.6,112.1,14.5,17.1,25.5,70.9,14.8,14.0,41.2,14.0,17.3,21.4,33.3,4.1,23.5,33.4,0.6000000000000001,1.6,1.1,31.3,11.5,2.0,19.0,28.4,110.4,121.5,18.7,1.9,2.8,0.30000000000000004,0.30000000000000004,2.3,3.6,-118.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Davion Mitchell,19,75,854,18,145.0,347.3,17.2,19.7,103.4,215.5,19.8,41.6,131.8,13.0,23.1,35.0,27.2,13.6,54.8,68.4,0.30000000000000004,1.2,0.7000000000000001,129.0,22.7,4.1,47.0,58.1,354.7,362.7,20.1,2.3,3.8,0.2,0.2,1.9,3.5,-112.5,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Josh Giddey,54,54,700,17,115.8,276.0,17.3,19.0,92.7,188.3,20.3,23.1,87.8,10.8,23.1,32.5,29.2,40.4,133.1,173.5,1.0,3.4,2.2,142.1,21.0,3.4,70.5,36.3,277.7,290.4,19.7,2.7,13.3,0.2,0.2,3.3,3.8,-123.2,2.7,0.7000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Alperen Sengün,13,72,613,19,102.6,216.3,19.5,20.7,90.6,168.1,22.2,11.9,48.2,10.2,68.0,95.6,29.3,56.9,105.1,161.9,1.7000000000000002,3.2,2.5,76.2,24.3,28.0,59.7,88.2,285.1,258.4,22.7,3.2,3.2,0.30000000000000004,0.7000000000000001,3.2,3.8,-127.3,1.4,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cade Cunningham,64,64,859,22,176.7,424.8,17.1,19.4,129.8,275.2,19.4,47.0,149.6,12.9,58.5,69.2,34.8,23.9,122.0,145.8,0.5,2.7,1.6,146.7,32.1,17.7,96.4,82.4,459.0,455.2,20.8,2.8,12.0,0.30000000000000004,0.30000000000000004,3.0,11.4,-113.3,1.7000000000000002,0.30000000000000004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Jalen Green,67,67,880,15,167.3,393.0,17.6,20.9,102.6,204.4,20.7,64.7,188.7,14.1,77.5,97.2,32.8,13.6,79.5,93.1,0.30000000000000004,1.7000000000000002,1.0,72.5,18.1,3.1,55.6,42.4,476.7,435.8,22.5,2.7,2.2,0.2,0.1,1.9,4.0,-213.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Evan Mobley,69,69,960,23,173.9,342.0,20.9,21.5,164.4,304.1,22.3,3.9,37.9,10.3,68.8,103.8,27.3,58.9,175.9,234.8,1.2,3.4,2.3,71.7,23.1,47.4,54.4,60.6,426.0,387.6,22.6,3.2,2.0,0.2,0.7000000000000001,2.1,3.5,38.7,3.6,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Jalen Suggs,45,48,538,4,81.6,225.8,14.9,16.5,64.3,145.0,18.3,17.3,80.8,3.6,51.9,67.2,31.8,10.7,59.7,70.5,0.4,2.0,1.2,86.1,24.3,3.2,58.9,58.5,232.4,255.3,18.7,1.9,10.2,0.4,0.2,3.2,10.5,-84.9,0.30000000000000004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
James Bouknight,1,31,125,11,20.2,58.1,14.3,16.9,13.2,37.9,14.3,2.9,20.2,14.3,11.1,12.8,35.9,3.7,12.4,21.4,1.3,1.8,1.5,10.7,1.2,0.2,2.5,11.9,58.5,63.7,19.0,2.2,2.0,0.2,0.1,1.5,4.0,-20.6,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Kai Jones,0,21,26,16,1.5,2.4,26.5,29.4,1.4,2.0,27.5,0.2,0.30000000000000004,20.6,0.5,1.4,15.4,0.5,1.4,1.9,0.8,2.3,1.6,0.7000000000000001,0.2,0.30000000000000004,1.0,1.4,3.7,3.0,25.9,1.9,1.5,0.1,0.5,10.5,2.7,-5.8,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Isaiah Jackson,15,36,222,3,47.8,84.9,23.2,23.6,45.7,78.3,24.1,0.8,2.7,12.9,24.7,36.3,28.1,24.7,36.7,61.4,2.1,3.2,2.6,1.7000000000000002,10.3,21.4,16.5,37.9,122.4,100.8,25.0,4.0,0.5,0.4,1.4,2.4,3.9,-16.1,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Ayo Dosunmu,40,77,868,4,114.5,220.4,21.4,24.1,85.7,143.8,24.6,28.8,76.6,15.5,21.8,32.1,28.0,11.1,77.0,88.2,0.2,1.7000000000000002,1.0,105.5,25.1,11.9,44.5,75.0,279.7,234.6,24.6,2.2,2.8,0.2,0.2,2.7,2.4,-82.0,0.7000000000000001,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Usman Garuba,2,24,98,12,3.2,18.1,17.8,20.6,2.4,4.1,24.0,0.8,3.4,10.3,0.8,1.2,29.4,3.6,25.5,34.2,1.6,11.9,3.3,2.9,1.7000000000000002,1.9,1.0,11.5,19.8,19.4,21.1,2.6,1.6,0.30000000000000004,0.7000000000000001,1.9,1.6,13.6,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Tre Mann,26,60,562,14,95.2,242.3,16.2,19.6,54.8,130.2,17.3,40.4,112.1,14.8,26.8,33.8,32.7,10.3,60.2,70.5,0.30000000000000004,1.9,1.1,37.5,19.4,2.0,29.3,42.0,257.5,257.1,20.6,2.2,1.8,0.30000000000000004,0.1,1.7000000000000002,3.7,-114.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Greg Brown III,6,48,263,21,33.4,78.3,17.6,19.5,25.5,53.1,19.8,3.2,25.1,12.8,18.1,26.8,27.9,15.7,40.0,55.6,1.1,2.9,2.0,14.4,10.7,4.1,14.8,37.1,92.7,90.1,21.2,2.2,1.4,0.30000000000000004,0.6000000000000001,2.4,2.9,-99.3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Neemias Queta,0,14,49,15,2.9,15.2,18.9,18.9,2.9,15.2,18.9,0.0,0.0,0.0,1.9,2.7,28.3,2.2,2.9,12.4,2.0,2.6,2.3,1.0,0.2,1.4,1.0,3.1,18.5,18.1,21.1,2.5,1.2,0.1,1.0,2.0,3.1,-2.9,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Aaron Henry,0,6,4,13,0.2,0.8,3.4,3.4,0.2,0.7000000000000001,10.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.8,0.4,0.0,0.0,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.8,3.4,-2.1,0.0,0.0,1.3,11.8,2.3,-8.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Quentin Grimes,6,45,324,12,39.1,96.8,16.6,22.9,3.9,19.0,20.6,29.7,77.9,15.7,2.2,3.2,28.2,4.1,28.8,38.7,0.5,1.7000000000000002,1.1,18.1,12.8,1.9,11.5,29.7,113.3,100.3,23.3,2.1,1.4,0.30000000000000004,0.2,1.8,2.6,-22.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Joe Wieskamp,0,30,84,3,3.4,23.1,14.7,19.9,1.0,2.2,19.0,2.4,17.7,13.4,1.2,2.2,22.2,0.7000000000000001,1.7000000000000002,2.4,0.30000000000000004,0.9,0.6000000000000001,1.5,0.7000000000000001,0.5,0.30000000000000004,2.4,25.1,25.4,20.4,1.5,0.9,0.2,0.2,0.5,2.2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Jeremiah Robinson-Earl,36,49,447,21,55.2,133.5,17.1,20.7,31.3,65.5,19.7,23.9,68.0,14.5,16.5,22.2,30.5,30.9,82.0,112.9,1.2,3.2,2.2,20.2,11.9,2.5,16.1,30.9,150.8,143.3,21.7,2.3,1.1,0.2,0.2,1.7000000000000002,2.6,-98.9,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Luka Garza,5,32,160,0,27.2,60.6,18.5,20.7,20.6,40.4,21.0,2.7,20.2,13.5,15.7,25.1,25.7,23.9,17.3,41.2,2.6,2.1,2.4,3.4,1.5,1.0,3.1,22.7,76.6,71.6,22.0,3.1,1.4,0.2,0.2,1.6,3.6,-26.0,0.30000000000000004,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
McKinley Wright IV,0,5,3,18,0.30000000000000004,0.5,27.5,27.5,0.2,0.2,41.2,0.2,0.30000000000000004,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.2,0.2,0.8,0.5,34.3,2.1,3.8,0.0,0.0,10.3,1.6,-2.9,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Sam Hauser,0,26,65,14,3.9,20.6,19.0,26.4,0.7000000000000001,1.0,27.5,3.2,18.1,17.8,0.0,0.0,0.0,0.8,4.1,11.9,0.6000000000000001,2.7,1.7000000000000002,1.7000000000000002,0.2,0.30000000000000004,0.30000000000000004,1.2,26.8,20.6,26.8,2.9,1.6,0.1,0.2,0.7000000000000001,2.5,0.2,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Josh Christopher,2,74,548,3,92.3,206.0,18.5,20.8,69.2,128.1,22.2,23.1,77.9,12.2,34.2,46.6,30.3,21.4,55.2,76.6,0.7000000000000001,1.9,1.3,61.8,26.8,2.2,47.0,40.0,241.8,226.5,22.0,2.6,2.9,0.4,0.1,2.9,3.6,-112.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Jason Preston,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Brandon Boston Jr.,0,51,313,2,51.5,133.9,15.9,18.0,37.5,88.2,17.5,14.0,45.7,12.6,24.3,29.7,33.7,2.9,38.7,45.7,0.4,2.2,1.3,21.0,10.7,2.2,12.8,17.7,141.3,147.0,19.8,2.3,1.7000000000000002,0.30000000000000004,0.2,1.4,3.8,-15.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Jericho Sims,5,41,227,3,16.1,22.2,29.7,29.7,16.1,22.2,29.7,0.0,0.0,0.0,2.0,11.9,17.1,25.1,44.5,69.6,2.0,3.6,2.8,3.6,1.9,3.7,3.4,27.2,37.1,27.5,27.7,2.1,0.9,0.2,0.7000000000000001,3.9,1.2,32.1,0.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Miles McBride,2,40,153,12,13.2,44.5,12.2,15.2,2.5,16.5,15.4,2.9,28.0,10.3,1.4,2.0,27.5,0.7000000000000001,15.7,17.3,0.2,1.9,1.0,16.9,2.4,0.2,0.8,18.5,36.7,46.7,16.2,1.3,2.7,0.30000000000000004,0.0,0.7000000000000001,2.4,41.6,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Isaiah Livers,5,19,158,2,16.9,37.1,18.8,24.7,2.4,10.7,22.2,11.1,26.4,17.4,2.0,2.4,35.3,2.5,17.3,23.5,0.7000000000000001,2.1,1.4,3.6,2.2,1.2,2.5,15.2,49.9,39.6,26.0,2.2,1.4,0.30000000000000004,0.30000000000000004,2.3,2.1,-4.1,0.2,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JT Thor,0,32,107,18,4.1,22.7,18.0,21.0,2.9,11.5,25.0,1.2,11.1,10.7,2.0,3.4,24.7,1.9,13.2,17.7,0.7000000000000001,2.2,1.5,3.2,1.4,1.9,1.7000000000000002,10.7,27.6,26.3,21.5,2.0,1.6,0.2,0.7000000000000001,2.3,2.0,-2.9,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Joshua Primo,16,50,397,2,41.6,111.2,15.4,18.6,24.3,54.8,18.3,17.3,56.4,12.6,18.1,24.3,30.7,13.2,33.4,46.6,0.6000000000000001,1.5,1.0,33.4,3.4,3.9,23.5,32.5,118.7,121.9,20.0,1.5,1.8,0.2,0.30000000000000004,2.7,2.6,-33.4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Isaiah Todd,0,12,30,2,1.2,10.7,11.1,14.3,0.5,1.7000000000000002,12.4,0.7000000000000001,2.7,10.3,0.30000000000000004,1.0,13.7,0.5,1.5,2.0,0.8,2.2,1.5,0.7000000000000001,0.7000000000000001,0.30000000000000004,0.7000000000000001,0.7000000000000001,3.4,11.8,14.5,1.1,1.2,0.5,0.4,2.1,3.3,-9.9,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Day'Ron Sharpe,8,32,161,16,35.4,61.4,23.8,24.1,34.6,58.5,24.4,0.30000000000000004,1.2,11.8,4.1,16.9,24.1,33.4,32.5,65.9,3.9,3.6,3.8,2.9,1.7000000000000002,2.5,12.4,24.7,81.6,68.8,24.4,4.0,1.1,0.2,0.6000000000000001,2.6,3.7,23.5,0.30000000000000004,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Joel Ayayi,0,7,3,2,0.2,1.0,2.8,2.8,0.2,0.8,3.4,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.30000000000000004,0.5,0.9,1.8,1.4,0.7000000000000001,0.0,0.0,0.0,0.0,0.30000000000000004,1.0,2.8,0.8,10.3,0.0,0.0,0.0,2.3,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Herbert Jones,69,78,962,23,112.9,237.3,19.6,21.6,89.4,167.7,22.0,23.5,69.6,13.9,56.4,67.2,34.6,40.4,81.6,122.0,0.8,1.6,1.2,68.8,53.6,24.7,41.2,98.1,305.7,266.9,23.6,2.4,1.7000000000000002,0.5,0.4,2.3,2.3,28.0,0.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Trey Murphy III,2,62,356,11,44.9,114.1,16.2,21.4,15.7,37.5,17.2,29.3,76.6,15.7,18.5,21.0,36.3,19.4,41.2,60.6,1.0,2.2,1.6,15.7,3.9,1.2,2.7,24.7,137.6,123.4,23.0,2.5,1.1,0.2,0.1,0.9,2.7,-0.4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bones Hyland,4,69,539,22,94.8,235.3,16.6,21.3,40.8,87.8,19.2,54.0,147.5,15.1,44.1,51.5,35.3,2.4,71.7,77.5,0.2,2.4,1.4,78.7,16.9,3.4,35.4,63.0,287.6,257.9,23.0,3.0,3.6,0.30000000000000004,0.2,2.0,4.1,16.1,0.2,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Charles Bassey,0,22,68,19,12.4,19.4,26.3,26.3,12.4,17.7,28.8,0.0,0.7000000000000001,0.0,1.5,2.0,30.9,3.7,16.5,25.5,2.6,10.9,3.5,1.2,0.8,2.9,1.4,13.2,28.4,21.5,27.1,4.0,1.1,0.30000000000000004,1.6,2.3,2.8,-14.0,0.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
David Johnson,0,3,1,1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,-4.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Sandro Mamukelashvili,3,41,167,24,23.5,47.4,20.4,24.3,14.4,26.0,22.9,3.7,21.4,17.4,3.1,3.7,33.7,14.4,19.4,33.8,1.6,2.0,1.8,3.7,1.5,1.5,2.5,11.5,63.4,51.4,25.5,2.9,1.3,0.2,0.4,1.8,2.5,-59.7,0.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Santi Aldama,0,32,148,20,21.8,54.4,16.6,17.5,19.4,34.6,23.1,1.0,19.8,2.1,3.4,13.2,25.8,13.6,22.2,35.8,1.6,2.7,2.1,3.6,1.0,1.7000000000000002,2.7,14.8,54.4,60.2,18.6,2.1,1.3,0.1,0.4,1.7000000000000002,3.2,2.7,0.30000000000000004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kessler Edwards,23,48,406,14,45.3,110.0,17.0,20.7,25.5,54.0,19.5,19.8,56.0,14.5,2.7,3.2,34.7,18.1,52.7,70.9,0.8,2.3,1.6,12.8,11.9,4.1,17.3,35.0,117.0,113.4,21.2,1.7000000000000002,0.7000000000000001,0.2,0.4,2.2,2.4,-24.7,0.2,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Dalano Banton,1,64,286,3,34.2,83.2,16.9,18.4,28.8,62.2,19.1,2.2,21.0,10.5,10.7,18.1,24.3,15.7,35.4,51.1,1.0,2.4,1.6,40.8,11.5,1.7000000000000002,21.8,28.0,84.5,91.2,19.1,2.0,3.4,0.30000000000000004,0.2,3.3,2.9,14.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Marcus Zegarowski,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Aaron Wiggins,35,50,498,1,64.3,138.8,19.1,21.6,47.0,82.0,23.6,17.3,56.9,12.5,25.5,35.0,30.0,21.0,52.3,73.3,0.7000000000000001,1.9,1.3,28.0,12.4,1.7000000000000002,22.2,38.3,171.4,154.3,22.9,2.1,1.4,0.2,0.1,2.1,2.6,-96.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Scottie Lewis,0,2,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.30000000000000004,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.1,20.6,3.0,2.9,1.2,0.0,0.0,1.0,-1.6,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Balsa Koprivica,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Georgios Kalaitzakis,4,13,88,11,12.8,27.6,19.1,22.1,3.6,16.9,21.1,1.7000000000000002,10.7,15.9,2.4,12.4,19.2,1.0,2.5,3.6,0.5,1.2,0.9,2.0,1.9,0.30000000000000004,3.4,3.2,35.4,33.0,22.2,1.8,1.5,0.4,0.1,3.4,3.5,-55.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
